id	uKIN	RWR
A8K2B9	2.9354581892700403e-07	6.747917500142613e-08
A8K2R3	3.634788924875539e-07	2.061887472201069e-07
A8K2U0	7.238759546479954e-07	4.641758342096834e-06
A8K2U6	3.4946586094221196e-07	1.4877179146550243e-07
A8K394	9.942369757763543e-07	2.737679312947975e-07
A8K3A8	2.6082367652646393e-07	4.3356624582166626e-08
A8K3H8	3.9946259068361703e-07	1.0308835086613395e-07
A8K3K1	3.298584771034735e-07	6.529728012829863e-08
A8K3S1	1.668012295028907e-07	5.77231733727973e-09
A8K3Y5	3.5503185586932095e-07	1.1148370950932931e-07
A8K4A8	1.668012295028907e-07	5.77231733727973e-09
A8K4B4	2.0931273403723613e-07	2.164265625170453e-08
A8K4G0	6.577069439943673e-07	9.490591302711124e-07
A8K548	2.8113988947340715e-07	4.4473150631456755e-08
A8K566	1.668012295028907e-07	5.77231733727973e-09
A8K588	1.668012295028907e-07	5.77231733727973e-09
A8K5B0	1.668012295028907e-07	5.77231733727973e-09
A8K5C4	1.668012295028907e-07	5.77231733727973e-09
A8K5K0	1.668012295028907e-07	5.77231733727973e-09
A8K5N5	1.668012295028907e-07	5.77231733727973e-09
A8K5Q1	1.668012295028907e-07	5.77231733727973e-09
A8K5T7	1.668012295028907e-07	5.77231733727973e-09
A8K5U9	1.668012295028907e-07	5.77231733727973e-09
A8K5W7	1.668012295028907e-07	5.77231733727973e-09
A8K5Y2	3.298584771034735e-07	6.529728012829863e-08
A8K5Y7	1.668012295028907e-07	5.77231733727973e-09
A8K644	1.668012295028907e-07	5.77231733727973e-09
A8K690	1.668012295028907e-07	5.77231733727973e-09
A8K6I4	2.0931273403723613e-07	2.164265625170453e-08
A8K6K7	1.668012295028907e-07	5.77231733727973e-09
A8K6N9	3.180435192105769e-07	6.528317874238262e-08
A8K6V7	2.0931273403723613e-07	2.164265625170453e-08
A8K781	2.1112358346187444e-07	3.409781863479531e-08
A8K7I4	3.945536383808051e-07	3.355833460228113e-07
A8K855	3.423702390507581e-07	1.824462213245071e-07
A8K8A6	9.942369757763543e-07	2.737679312947975e-07
A8K8P3	3.7052120004817905e-07	7.592147761803311e-07
A8K8U1	3.180435192105769e-07	6.528317874238262e-08
A8K8U7	2.1112358346187444e-07	3.409781863479531e-08
A8K8V0	7.321035747524773e-07	1.5073568802520073e-05
A8K8Y5	2.2691198654479824e-07	3.794221981314473e-08
A8K900	2.7941621632403895e-07	5.876901777878078e-08
A8K940	2.4243907610403537e-07	4.479054498602093e-08
A8K962	1.668012295028907e-07	5.77231733727973e-09
A8K979	2.9188282875047726e-07	8.604227540933438e-08
A8K9A4	1.668012295028907e-07	5.77231733727973e-09
A8K9C4	1.668012295028907e-07	5.77231733727973e-09
A8K9K6	1.668012295028907e-07	5.77231733727973e-09
A8K9U0	1.668012295028907e-07	5.77231733727973e-09
A8K9U6	2.682273814126965e-07	2.2775340191635602e-08
A8KAG1	2.5507496592527034e-07	3.1771589510046666e-08
A8KAH1	1.668012295028907e-07	5.77231733727973e-09
A8KAH6	5.0460281744867724e-06	2.7534323547098097e-05
A8MPP1	1.7212536185456146e-06	8.114624197483234e-06
A8MPS7	4.560215160172613e-07	2.3833633554113467e-07
A8MPX8	2.0121411078606144e-07	1.4406552086256931e-08
A8MQ03	9.066062226853358e-07	8.933805304986599e-05
A8MQ14	3.1248727648187146e-07	4.704053874532124e-08
A8MQ27	3.9073029304940183e-07	1.8785094132029868e-07
A8MQB3	3.4295219875447185e-07	1.9074240303164415e-07
A8MQT2	1.560821790784182e-06	1.1264601857362383e-06
A8MRT5	4.621361997157683e-07	2.3184008036772653e-07
A8MT33	5.506410568180645e-07	3.4275499290349007e-06
A8MT65	3.1528538090849544e-07	6.596531004596669e-08
A8MT69	6.503648108132974e-06	4.394587286960066e-05
A8MT70	5.022204395837773e-06	3.5684865910372925e-05
A8MTA8	2.2359945662036503e-06	1.3565553970888208e-05
A8MTJ3	4.092249648604525e-07	4.565735256386339e-07
A8MTL0	1.0626310569966218e-05	8.61227143812446e-06
A8MTQ0	4.853114641404789e-07	1.4294670381815006e-06
A8MTT3	1.6894203180395768e-07	3.673338193009974e-08
A8MTY0	4.1042110648879633e-07	7.854668761545035e-07
A8MTY7	2.8921960092862294e-07	4.027951629790988e-08
A8MTZ0	8.074595944740338e-07	1.2770601499323395e-06
A8MU46	6.066949939140641e-07	4.32988366247691e-07
A8MUH7	1.0279390024615207e-06	7.424347336488497e-06
A8MUK1	2.8921960092862294e-07	4.027951629790988e-08
A8MUL3	3.9698273348684157e-07	1.8220454264636948e-07
A8MUP2	3.7719517177231603e-07	2.7977085339222617e-07
A8MUV8	6.766916694010504e-07	3.990713995699494e-07
A8MUX0	8.856646464704272e-07	4.3375856011332587e-07
A8MUZ8	2.883887275890158e-07	3.843282109259683e-08
A8MV24	2.547108110038562e-07	5.375546080795918e-08
A8MV57	4.6225357549198077e-07	1.3654477263129477e-07
A8MV65	1.0739592881387975e-06	1.5217315445794182e-05
A8MV81	9.312035735085753e-07	3.886874394994639e-06
A8MVJ9	3.1618349732909273e-07	7.819834664625892e-08
A8MVS5	4.4769281518692906e-07	8.914694616359315e-08
A8MVU1	1.891762258782581e-07	1.8806464612720558e-08
A8MVW0	2.136531732370411e-06	1.5305617360602147e-05
A8MVW5	2.636566857514789e-06	2.3342158497879793e-05
A8MVX0	7.061635540690285e-07	6.440392420275772e-07
A8MW92	1.8100572559487223e-06	1.9341007597885405e-05
A8MW95	3.2680008579161897e-06	5.9392893322144305e-06
A8MW99	3.8901898200973975e-07	9.475102502139451e-07
A8MWD9	8.066083083269919e-07	1.506321552946675e-05
A8MWL7	3.422384686138062e-07	9.692274077781799e-08
A8MWX3	3.238780612708593e-07	1.2832692209742863e-07
A8MWY0	4.077393646984012e-07	1.1503832753057682e-07
A8MXD5	4.088434758663392e-07	4.909158332391802e-07
A8MXJ8	4.3546169971809064e-07	1.0292496052132571e-07
A8MXQ7	9.942369757763543e-07	2.737679312947975e-07
A8MXV4	3.388261194636891e-07	1.3407231780722302e-06
A8MXV6	1.7998303700144541e-07	2.0613976396202057e-08
A8MXY4	4.208319349085905e-07	1.6343246559401864e-07
A8MXZ3	2.8921960092862294e-07	4.027951629790988e-08
A8MY62	2.682422119501401e-07	3.5516495177427926e-08
A8MYJ7	3.145172894815124e-07	7.515434692486431e-08
A8MYP8	5.066492914860727e-07	5.165666701906832e-07
A8MYV0	3.276470442583784e-07	7.922849049791417e-08
A8MYZ6	6.950507446844508e-06	3.559481982253579e-05
A8MZ36	1.9961974330336416e-06	1.0470962289135758e-06
A8MZ59	6.248069003111091e-07	2.25397933855723e-06
A8MZ97	4.212134753688985e-06	3.261337673502045e-06
A8MZG2	2.5728156310906004e-07	4.470422617284955e-08
A8TX70	1.9391541673877754e-06	1.0190210726325037e-06
A9CP04	2.0931273403723613e-07	2.164265625170453e-08
A9QM74	3.296436465086384e-07	1.934183129922015e-07
A9UF01	1.453791453656822e-06	6.6367344053595635e-06
A9UHW6	7.850744605997377e-07	6.260441062976597e-06
A9YTQ3	2.920596674237612e-06	5.0124584321386515e-06
A9Z1Z3	3.9903568600515846e-07	2.2973421505645646e-07
B0AZQ4	1.6680122950289865e-07	5.77231733727973e-09
B0AZU3	1.9934569650939455e-07	2.2968298099668256e-08
B0FP48	6.285435756014071e-07	1.769969753564572e-06
B0FTY2	3.774332818981573e-07	9.103737287891274e-08
B0I1T2	1.148973461277098e-06	4.258227218121127e-06
B0YJ81	9.386757571553116e-07	5.777220855674535e-06
B1AH88	5.387821473011139e-07	3.685320174137453e-06
B1AHC3	5.023854413150168e-06	7.603685656845188e-06
B1AJZ9	4.891506479424863e-07	2.2242096224937232e-07
B1AK53	3.411494738380563e-07	8.652185807707849e-08
B1APH4	1.082562318279437e-06	3.5822455644312e-07
B1ATL7	3.321106291454141e-07	1.9353427991402396e-07
B2R4I8	1.668012295028907e-07	5.77231733727973e-09
B2R4M6	2.438081312306003e-07	4.330693646732869e-08
B2R4P2	5.225851345860864e-07	2.4447772269094936e-07
B2R4U6	2.425228523574049e-07	4.075583200343649e-08
B2R550	6.0845425092298e-07	4.364616140769181e-07
B2R5I8	1.668012295028907e-07	5.77231733727973e-09
B2R5W3	5.357161747874221e-07	1.6579167549889043e-07
B2R5Y4	2.7103201047145684e-07	3.722834328246073e-08
B2R665	1.668012295028907e-07	5.77231733727973e-09
B2R673	1.668012295028907e-07	5.77231733727973e-09
B2R679	1.668012295028907e-07	5.77231733727973e-09
B2R6D4	1.668012295028907e-07	5.77231733727973e-09
B2R6D7	1.308475558535254e-06	6.235225846733482e-07
B2R6F9	3.3614714624952365e-07	7.210280152335287e-08
B2R6J2	1.668012295028907e-07	5.77231733727973e-09
B2R6K0	9.942369757763543e-07	2.737679312947975e-07
B2R6K4	9.942369757763543e-07	2.737679312947975e-07
B2R6S4	3.298584771034735e-07	6.529728012829863e-08
B2R6X5	3.3614714624952365e-07	7.210280152335287e-08
B2R7C2	1.668012295028907e-07	5.77231733727973e-09
B2R7E8	1.668012295028907e-07	5.77231733727973e-09
B2R7J8	2.1112358346187444e-07	3.409781863479531e-08
B2R7P8	1.668012295028907e-07	5.77231733727973e-09
B2R7W0	5.350471227790736e-07	1.3540573817263123e-07
B2R7W4	7.10193328823284e-07	2.7390916034350396e-07
B2R841	1.668012295028907e-07	5.77231733727973e-09
B2R8A3	1.668012295028907e-07	5.77231733727973e-09
B2R8R5	2.682273814126965e-07	2.2775340191635602e-08
B2R8Y4	6.925278828246364e-07	1.8323649438267247e-06
B2R8Z8	2.438081312306003e-07	4.330693646732869e-08
B2R921	1.668012295028907e-07	5.77231733727973e-09
B2R935	9.942369757763543e-07	2.737679312947975e-07
B2R960	1.668012295028907e-07	5.77231733727973e-09
B2R983	1.668012295028907e-07	5.77231733727973e-09
B2R9H7	5.766498522167854e-07	2.7515229517038336e-07
B2R9K8	1.668012295028907e-07	5.77231733727973e-09
B2R9U2	1.668012295028907e-07	5.77231733727973e-09
B2R9X3	1.668012295028907e-07	5.77231733727973e-09
B2R9Y1	3.644284499329147e-07	1.8272946376665458e-07
B2RA03	1.668012295028907e-07	5.77231733727973e-09
B2RAB7	3.786729615627817e-07	1.397819506706639e-07
B2RAF7	3.9626379652731166e-07	1.5393455523930357e-07
B2RAM6	1.668012295028907e-07	5.77231733727973e-09
B2RAU5	3.298584771034735e-07	6.529728012829863e-08
B2RAX6	2.1112358346187444e-07	3.409781863479531e-08
B2RB07	2.669093879780751e-07	4.1842716450808836e-08
B2RB52	1.668012295028907e-07	5.77231733727973e-09
B2RBB2	9.942369757763543e-07	2.737679312947975e-07
B2RBR9	5.612681451479437e-07	2.5796435995289555e-07
B2RBS8	2.1112358346187444e-07	3.409781863479531e-08
B2RC85	2.853933007669725e-07	7.564454487609714e-08
B2RCD8	1.668012295028907e-07	5.77231733727973e-09
B2RCF3	9.942369757763543e-07	2.737679312947975e-07
B2RCM2	3.180435192105769e-07	6.528317874238262e-08
B2RD01	9.890393343191651e-07	4.933855927661321e-07
B2RD09	2.7103201047145684e-07	3.722834328246073e-08
B2RD27	1.668012295028907e-07	5.77231733727973e-09
B2RDC9	3.5449598508401693e-07	7.765259580719795e-08
B2RDE6	1.5722650870746698e-07	2.2160424631966363e-08
B2RDG1	2.7103201047145684e-07	3.722834328246073e-08
B2RDN9	3.298584771034735e-07	6.529728012829863e-08
B2RDP1	4.244885672766298e-07	1.3988076303240335e-07
B2RDP6	2.0931273403723613e-07	2.164265625170453e-08
B2RDQ3	1.668012295028907e-07	5.77231733727973e-09
B2RDX5	2.662412226734059e-07	6.712593118338907e-08
B2RDY9	1.668012295028907e-07	5.77231733727973e-09
B2RNN3	8.127943804171806e-07	2.660577957229045e-07
B2RPK0	2.522718342733179e-06	9.065543907017077e-06
B2RTY4	4.609688478423718e-07	6.022702552396428e-06
B2RU33	3.666130941706329e-07	2.977561174106945e-07
B2RUY7	2.7853934988105597e-06	1.9176866185079856e-05
B2RUZ4	1.1777390369861019e-06	1.2112096266063336e-05
B2RV13	2.247090982435598e-06	4.614976158156983e-06
B2RXF5	4.015780721440191e-07	5.420340732189286e-06
B2RXH4	3.7419909109613055e-06	4.013615314463639e-06
B2RXH8	3.1199844692318847e-06	3.958430774184387e-05
B3EWF7	3.5642830298011654e-07	1.5172497135823276e-06
B3EWG3	6.568053747979453e-07	2.4450159402621644e-06
B3EWG5	6.568053747979453e-07	2.4450159402621644e-06
B3EWG6	6.568053747979453e-07	2.4450159402621644e-06
B3KM36	3.180435192105769e-07	6.528317874238262e-08
B3KM47	1.668012295028907e-07	5.77231733727973e-09
B3KM70	9.834670823283564e-07	8.838842430901444e-07
B3KMC9	2.682273814126965e-07	2.2775340191635602e-08
B3KME2	1.668012295028907e-07	5.77231733727973e-09
B3KMQ7	2.862962760606738e-07	6.035554811022981e-08
B3KN52	1.668012295028907e-07	5.77231733727973e-09
B3KNB4	3.298584771034735e-07	6.529728012829863e-08
B3KNN7	2.1112358346187444e-07	3.409781863479531e-08
B3KNS4	4.594201774439672e-06	9.216601796068822e-06
B3KP95	2.1112358346187444e-07	3.409781863479531e-08
B3KPL7	2.525082800012695e-07	5.1773458506430256e-08
B3KQ33	1.668012295028907e-07	5.77231733727973e-09
B3KQJ0	1.668012295028907e-07	5.77231733727973e-09
B3KQQ3	7.166656965843975e-07	6.219474382963897e-07
B3KRI1	3.306038483661841e-07	6.456088558137929e-08
B3KRR4	3.180435192105769e-07	6.528317874238262e-08
B3KS81	1.9473431423778026e-07	2.4332455250411856e-08
B3KSX3	2.1112358346187444e-07	3.409781863479531e-08
B3KSZ4	1.668012295028907e-07	5.77231733727973e-09
B3KT93	2.04950660075012e-07	4.286344588598941e-08
B3KTJ9	1.668012295028907e-07	5.77231733727973e-09
B3KTV0	9.942369757763543e-07	2.737679312947975e-07
B3KU62	1.668012295028907e-07	5.77231733727973e-09
B3KU91	1.668012295028907e-07	5.77231733727973e-09
B3KUP4	1.6349785847679322e-06	4.4108680935738804e-07
B3KW06	9.942369757763543e-07	2.737679312947975e-07
B3KW34	1.668012295028907e-07	5.77231733727973e-09
B3KW79	7.063355867710036e-07	5.017100533724563e-06
B3KWQ7	4.397024031008098e-07	1.223915646387195e-07
B3KWV6	3.298584771034735e-07	6.529728012829863e-08
B3KWX7	9.942369757763543e-07	2.737679312947975e-07
B3KX72	2.2511805575699282e-07	4.1063191709695554e-08
B3KXG1	2.862962760606738e-07	6.035554811022981e-08
B3KXM2	2.914045555913184e-07	1.1144116172705655e-07
B3KXU8	2.04950660075012e-07	4.286344588598941e-08
B3KXW5	1.668012295028907e-07	5.77231733727973e-09
B3KY54	3.7747355916844886e-07	9.847873368655304e-08
B3KY60	2.7103201047145684e-07	3.722834328246073e-08
B3KY63	4.488113150588553e-06	4.58345060404717e-06
B3KY97	2.2511805575699282e-07	4.1063191709695554e-08
B3SHH9	8.791167642720755e-07	2.0905545923077769e-07
B4DDF7	3.467170598368468e-07	7.65275267811222e-08
B4DDX2	2.0931273403723613e-07	2.164265625170453e-08
B4DE84	2.08061821972693e-06	5.01082685824353e-06
B4DEF3	4.1591680829910787e-07	8.553736410736916e-07
B4DF70	4.218126097184092e-07	2.558767802855404e-07
B4DH59	4.141454490996231e-07	4.1983449515937186e-07
B4DH61	3.551301008358439e-07	1.0484022496792832e-07
B4DHC4	2.2511805575699282e-07	4.1063191709695554e-08
B4DHK7	7.283824562604168e-07	1.911696163085614e-07
B4DJ30	1.668012295028907e-07	5.77231733727973e-09
B4DJ38	4.1602925613303457e-07	2.982217950779482e-06
B4DJ69	2.638241709895432e-07	5.611377136339232e-08
B4DJV9	1.668012295028907e-07	5.77231733727973e-09
B4DJW8	1.668012295028907e-07	5.77231733727973e-09
B4DKM0	1.668012295028907e-07	5.77231733727973e-09
B4DL07	2.7103201047145684e-07	3.722834328246073e-08
B4DL19	4.318397753664074e-07	5.5883359263472e-07
B4DLD4	9.942369757763543e-07	2.737679312947975e-07
B4DLG2	2.1112358346187444e-07	3.409781863479531e-08
B4DLN1	3.524035401900466e-07	2.8439737555174883e-07
B4DLR9	3.9320951442164823e-07	9.446677571720384e-08
B4DLT5	1.668012295028907e-07	5.77231733727973e-09
B4DLV7	1.668012295028907e-07	5.77231733727973e-09
B4DM97	2.04950660075012e-07	4.286344588598941e-08
B4DMN1	3.180435192105769e-07	6.528317874238262e-08
B4DMS2	3.9062620719049295e-07	2.448159407011501e-07
B4DMY3	2.1112358346187444e-07	3.409781863479531e-08
B4DN49	6.468053354884494e-07	1.0462677911766417e-06
B4DN52	3.2332532837145615e-07	6.855976910122675e-08
B4DN72	1.668012295028907e-07	5.77231733727973e-09
B4DNA4	6.268498344229829e-07	4.407931482538962e-07
B4DNQ8	9.942369757763543e-07	2.737679312947975e-07
B4DNW0	5.792608427066282e-07	3.7571153185593427e-07
B4DP95	7.872072352766949e-07	1.3518666046334984e-06
B4DPD5	3.5010301140540607e-07	1.5605692952391173e-07
B4DPZ4	1.668012295028907e-07	5.77231733727973e-09
B4DQ50	2.04950660075012e-07	4.286344588598941e-08
B4DQ88	4.459439940587619e-07	1.3278549590340646e-07
B4DQE5	2.1112358346187444e-07	3.409781863479531e-08
B4DQK8	1.668012295028907e-07	5.77231733727973e-09
B4DQY1	2.04950660075012e-07	4.286344588598941e-08
B4DR52	3.180435192105769e-07	6.528317874238262e-08
B4DRD7	2.0931273403723613e-07	2.164265625170453e-08
B4DRL5	8.863296794800208e-07	2.549823498420914e-07
B4DRS6	2.682268154202187e-07	6.002912440767705e-08
B4DRT3	3.3320286796411033e-07	8.632659601274036e-08
B4DS05	1.668012295028907e-07	5.77231733727973e-09
B4DS77	5.294160221969654e-07	2.1614349975913156e-07
B4DSH1	2.0931273403723613e-07	2.164265625170453e-08
B4DSR6	9.942369757763543e-07	2.737679312947975e-07
B4DUJ2	5.760611021030349e-06	3.0169046964448697e-06
B4DWA7	2.7852640504891226e-07	5.997478982494126e-08
B4DWB5	1.668012295028907e-07	5.77231733727973e-09
B4DWV9	2.1112358346187444e-07	3.409781863479531e-08
B4DWX3	2.682273814126965e-07	2.2775340191635602e-08
B4DX44	3.26938877260582e-07	9.890857076580198e-08
B4DXB9	2.8615401719678377e-07	3.154099550209902e-08
B4DXR9	2.2177565197356304e-07	2.2427083114676574e-08
B4DY87	1.668012295028907e-07	5.77231733727973e-09
B4DZC0	2.0931273403723613e-07	2.164265625170453e-08
B4DZF2	1.668012295028907e-07	5.77231733727973e-09
B4DZZ1	2.04950660075012e-07	4.286344588598941e-08
B4E022	2.0931273403723613e-07	2.164265625170453e-08
B4E083	2.2511805575699282e-07	4.1063191709695554e-08
B4E0B5	5.191359925546015e-07	3.3463506428474e-07
B4E0B8	2.452090045101714e-06	3.0807229072636434e-06
B4E0Q1	4.802395883420025e-07	1.8704808571339408e-07
B4E0R6	5.357161747874221e-07	1.6579167549889043e-07
B4E1J8	2.2668600837556745e-07	1.77379215201839e-08
B4E1Z4	1.668012295028907e-07	5.77231733727973e-09
B4E290	1.668012295028907e-07	5.77231733727973e-09
B4E2L0	1.668012295028907e-07	5.77231733727973e-09
B4E2V5	8.936402791466915e-07	2.3962026362948795e-06
B4E2X3	5.269207013200735e-07	1.681543015681071e-07
B4E312	9.942369757763543e-07	2.737679312947975e-07
B5BUD8	4.859154317325536e-07	4.032029332141033e-07
B5MCY1	1.3233381523968536e-06	1.6726505706013734e-06
B5MD39	3.4787538296484014e-07	6.037806615407545e-08
B5ME19	5.656435847817037e-07	6.718945360258956e-06
B6SEH8	6.499319874254724e-07	1.7342410227790426e-07
B7U540	4.24548651336606e-07	1.5087285838634972e-07
B7Z1N3	3.453942678951258e-07	8.2896934715162e-08
B7Z284	2.795177498799436e-07	6.273660247779719e-08
B7Z2B5	1.668012295028907e-07	5.77231733727973e-09
B7Z2M7	2.1112358346187444e-07	3.409781863479531e-08
B7Z2P6	3.298584771034735e-07	6.529728012829863e-08
B7Z2W3	9.942369757763543e-07	2.737679312947975e-07
B7Z3E8	6.667999474441927e-07	2.5884365509581542e-06
B7Z3K9	1.668012295028907e-07	5.77231733727973e-09
B7Z4L7	2.0931273403723613e-07	2.164265625170453e-08
B7Z4Q4	3.319211081346319e-07	7.138705219139512e-08
B7Z5V2	2.0513319267932376e-07	1.7480381964865994e-08
B7Z6D1	1.668012295028907e-07	5.77231733727973e-09
B7Z6F7	1.668012295028907e-07	5.77231733727973e-09
B7Z6G4	3.6464392520266244e-07	1.0462315908774063e-07
B7Z6H4	2.2007770003190238e-07	1.9782873223327018e-08
B7Z6L9	2.2668600837556745e-07	1.77379215201839e-08
B7Z8K6	1.1422317981209823e-06	2.462560258133333e-07
B7Z8W3	9.942369757763543e-07	2.737679312947975e-07
B7Z8Y3	2.0931273403723613e-07	2.164265625170453e-08
B7Z9C6	4.072230595637729e-07	1.372260369782093e-07
B7ZAP0	1.253862005610269e-06	2.0952429184709563e-05
B7ZAQ6	3.9248556740584165e-07	1.3797468190630758e-06
B7ZBB8	3.0708098107782177e-07	6.56765816069435e-08
B7ZC32	2.9341389876164995e-07	7.184727912584121e-08
B7ZL87	3.541590359852665e-07	1.2678834546151757e-07
B7ZLF8	2.04950660075012e-07	4.286344588598941e-08
B7ZLH0	1.55192866320848e-06	7.254092116723968e-06
B7ZVW5	3.378764989829379e-07	8.07219475527497e-08
B7ZW38	4.666967427069951e-07	4.7501112150865483e-07
B8Y2T7	4.3246917810519164e-07	1.3408608413588279e-07
B8ZZ34	2.062431846825092e-07	3.5100957130681025e-08
B9A064	4.959279145436987e-07	2.3375070398778233e-06
C0H5X2	1.7375057753273058e-06	1.7149089410144784e-06
C1K0Y1	1.558740805284555e-06	8.323856833656446e-07
C3PTT6	2.034359476738699e-06	7.163755816983579e-06
C4AMC7	1.3867011283604748e-06	3.062891914780815e-06
C4P0D8	2.2133645213755216e-07	2.7002349845795705e-08
C9J069	1.576763379600383e-06	7.65203528929172e-07
C9J3I9	3.269269306905754e-07	8.053215716890582e-08
C9J3V5	5.732041649096212e-07	2.1541738619080862e-07
C9J442	1.2901304101175668e-06	1.3290962529464999e-06
C9J798	6.746415805544044e-07	4.4789548842751915e-07
C9J7I0	1.415568754884257e-06	3.696383806160915e-06
C9JCN9	3.5267238504469456e-07	4.5390450474666265e-07
C9JE40	1.0592696403287726e-06	7.32165764271233e-07
C9JH25	6.777794492119186e-07	3.344056838123564e-07
C9JI98	5.123349510706955e-07	1.7630924483730176e-07
C9JL84	1.9428428102118825e-07	1.826140697900536e-08
C9JLW8	7.556224662641463e-07	4.842296107135625e-06
C9JN71	7.86175966490832e-07	2.1237714266335765e-07
C9JPN9	2.5728156310906004e-07	4.470422617284955e-08
C9JQI7	7.781250700278916e-07	8.309674928321587e-07
C9JR72	1.3182913022136422e-06	6.479350232282494e-07
C9JRZ8	5.131558789168181e-07	7.30200918159159e-07
D3DR40	3.3507717568606516e-07	4.2901782347935834e-07
D3DS95	9.942369757763543e-07	2.737679312947975e-07
D3DSW1	1.668012295028907e-07	5.77231733727973e-09
D3DWG5	7.269772185528948e-07	7.022522345716472e-07
D3DWK4	1.2982381380388407e-06	6.84812064255479e-07
D3DX41	1.5126324074054118e-06	2.1783340293199147e-06
D3W0D1	3.1049847058314416e-07	3.8820987308034423e-08
D6RA61	1.2412779634756463e-07	1.539038233514347e-08
D6RA96	3.6980574021939604e-07	5.898206742178242e-07
D6RF30	2.0842276651665387e-07	5.839299630920071e-08
D6RGH6	5.6710631095837e-07	4.5536388188395963e-07
D6RGX4	4.3546169971809064e-07	1.0292496052132571e-07
D6RIA3	4.999446670815608e-07	1.1175763702247024e-07
